area,price,state,city,district,link
223,400,Järvamaa, Paide, Paide linn,https://www.kv.ee/uurile-anda-laiema-kasutusalaga-ruumid-varem-olid-3074141.html?nr=2848&search_key=1b2ff93b4c106be789df17413ef31bc9
369,1845,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/uurile-anda-kesklinna-lahipiirkonnas-riia-tanava-l-3066429.html?nr=2849&search_key=1b2ff93b4c106be789df17413ef31bc9
509,3563,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/uurile-anda-3-korrusel-asuv-buroopind-peterburi-te-3200725.html?nr=2850&search_key=1b2ff93b4c106be789df17413ef31bc9
167,2349,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/anname-uurile-avara-vitriinakendega-167-8-m-aripin-3194626.html?nr=2851&search_key=1b2ff93b4c106be789df17413ef31bc9
814,5698,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/anname-uurile-aripinna-mis-on-seni-kasutusel-olnud-3182375.html?nr=2852&search_key=1b2ff93b4c106be789df17413ef31bc9
102,714,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/majakahekorruseline-kaasaegne-arihoone-territooriu-3004272.html?nr=2853&search_key=1b2ff93b4c106be789df17413ef31bc9
3000,36000,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anname-uurile-buroopinna-korgete-lagedega-ja-indus-3175384.html?nr=2854&search_key=1b2ff93b4c106be789df17413ef31bc9
380,1330,Harjumaa, Maardu,,https://www.kv.ee/uurile-anda-jahutusseadmetega-varustatud-pind-viil-3190041.html?nr=2855&search_key=1b2ff93b4c106be789df17413ef31bc9
72,699,Pärnumaa, Pärnu, Kesklinn,https://www.kv.ee/uurile-anda-esimese-korruse-ariruumid-parnu-ajaloo-3149794.html?nr=2856&search_key=1b2ff93b4c106be789df17413ef31bc9
600,9900,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-aklassi-burood-2021-aasta-suvel-valmiv-3127508.html?nr=2857&search_key=1b2ff93b4c106be789df17413ef31bc9
120,720,Viljandimaa, Viljandi,,https://www.kv.ee/uurile-anda-teeninduskaubanduspind-viljandi-keskli-3132415.html?nr=2858&search_key=1b2ff93b4c106be789df17413ef31bc9
488,999,Tartumaa, Kambja vald, Reola,https://www.kv.ee/rendile-aripind-reolas-tartu-linnapiirist-6-km-kau-2901404.html?nr=2859&search_key=1b2ff93b4c106be789df17413ef31bc9
246,1220,Tartumaa, Tartu, Karlova,https://www.kv.ee/pakutav-burooruumide-kompleks-koosneb-fuajeestkori-3121246.html?nr=2860&search_key=1b2ff93b4c106be789df17413ef31bc9
134,616,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/too-oma-ettevote-soodsate-kulude-laienemisvoimalus-3186600.html?nr=2861&search_key=1b2ff93b4c106be789df17413ef31bc9
418,2990,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uurile-anda-ilus-avar-buroo-mustamae-teel-pinnal-o-3141522.html?nr=2862&search_key=1b2ff93b4c106be789df17413ef31bc9
1849,2219,Ida-Virumaa, Narva,,https://www.kv.ee/narva-kreenholmi-toostusrajooni-sudames-pakkuda-uu-2119386.html?nr=2863&search_key=1b2ff93b4c106be789df17413ef31bc9
69,384,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/anname-uurile-69-9-m-burooruumi-laki-tn-ja-tammsaa-3156354.html?nr=2864&search_key=1b2ff93b4c106be789df17413ef31bc9
104,1700,Harjumaa, Tallinn, Kadriorg,https://www.kv.ee/aripind-pinnajaotus-2-tasandiline-1-k-67-1m2-2-k-3-3200382.html?nr=2865&search_key=1b2ff93b4c106be789df17413ef31bc9
268,1950,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/tallinnas-lasnamae-linnaosas-aadressil-betooni-14-3178435.html?nr=2866&search_key=1b2ff93b4c106be789df17413ef31bc9
952,11424,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-burood-suuruses-250-10-000-m-kaasaegse-3186986.html?nr=2867&search_key=1b2ff93b4c106be789df17413ef31bc9
1500,4125,Ida-Virumaa, Narva,,https://www.kv.ee/idavirumaa-narva-kadastiku-57-kogupind-1500-m-1-tu-3086735.html?nr=2868&search_key=1b2ff93b4c106be789df17413ef31bc9
104,920,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/hea-nahtavusega-ja-energiasaastlik-hoone-pakume-ta-3179747.html?nr=2869&search_key=1b2ff93b4c106be789df17413ef31bc9
1555,19282,Harjumaa, Tallinn, Haabersti,https://www.kv.ee/paldiski-mnt-96-aadressil-asuv-arihoone-saab-peagi-3017574.html?nr=2870&search_key=1b2ff93b4c106be789df17413ef31bc9
166,584,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-kontoriruume-210-m2-teisel-korrusel-to-3189612.html?nr=2871&search_key=1b2ff93b4c106be789df17413ef31bc9
76,399,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uut-uurnikku-ootab-kontoripind-vaga-praktilise-asu-2745149.html?nr=2872&search_key=1b2ff93b4c106be789df17413ef31bc9
87,1020,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-inspireeriva-sisekujundusega-buroo-kes-3179405.html?nr=2873&search_key=1b2ff93b4c106be789df17413ef31bc9
189,1500,Harjumaa, Tallinn, Pirita,https://www.kv.ee/uurile-anda-avara-labi-kahe-korruse-mugava-planeer-3197555.html?nr=2874&search_key=1b2ff93b4c106be789df17413ef31bc9
100,450,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/odav-kontor-voi-ladu-kesklinnas-tasuta-parkimine-u-2894285.html?nr=2875&search_key=1b2ff93b4c106be789df17413ef31bc9
30,153,Pärnumaa, Pärnu, Rääma,https://www.kv.ee/raama-linnaosas-aadressil-savi-tn-7-valmib-2020-aa-3185249.html?nr=2876&search_key=1b2ff93b4c106be789df17413ef31bc9
277,5540,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anname-uurile-vaga-esindusliku-varskelt-valmiva-bu-3188598.html?nr=2877&search_key=1b2ff93b4c106be789df17413ef31bc9
73,882,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-ruumid-ajaloolises-1900-aastal-ehitatu-3197035.html?nr=2878&search_key=1b2ff93b4c106be789df17413ef31bc9
841,10940,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anname-uurile-kahel-korrusel-paikneva-buroo-841-5-3166892.html?nr=2879&search_key=1b2ff93b4c106be789df17413ef31bc9
130,990,Harjumaa, Tallinn, Vanalinn,https://www.kv.ee/uurile-anda-varskelt-renoveeritud-kahel-tasapinnal-3091422.html?nr=2880&search_key=1b2ff93b4c106be789df17413ef31bc9
962,5750,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/valmis-ehitatud-minulaod-28-m-17-m-boks-kokku-197-3157765.html?nr=2881&search_key=1b2ff93b4c106be789df17413ef31bc9
56,448,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/rendile-anda-kesklinnas-superministeeriumi-juures-3104618.html?nr=2882&search_key=1b2ff93b4c106be789df17413ef31bc9
29,145,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-vaike-buroo-kesklinnas-buroo-uldpind-2-3197799.html?nr=2883&search_key=1b2ff93b4c106be789df17413ef31bc9
85,808,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/uurile-anda-korgete-lagedega-heas-korras-burooruum-3194107.html?nr=2884&search_key=1b2ff93b4c106be789df17413ef31bc9
214,2143,Pärnumaa, Pärnu, Pärnu linn,https://www.kv.ee/parnumaa-parnu-parnu-linn-raekula-riia-mnt-110a-ko-3192533.html?nr=2885&search_key=1b2ff93b4c106be789df17413ef31bc9
5329,63948,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/2021-aasta-suvel-valmib-tallinna-teaduspargis-tehn-3187652.html?nr=2886&search_key=1b2ff93b4c106be789df17413ef31bc9
106,523,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/majaarihoone-on-taielikult-renoveeritud-tegemist-k-3034210.html?nr=2887&search_key=1b2ff93b4c106be789df17413ef31bc9
76,360,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/uurile-anda-aripind-narva-mael-tegemist-on-avarate-3191059.html?nr=2888&search_key=1b2ff93b4c106be789df17413ef31bc9
75,675,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anname-uurile-aripinna-suureparases-asukohas-keskl-3190884.html?nr=2889&search_key=1b2ff93b4c106be789df17413ef31bc9
125,398,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/varskes-seisukorras-burooruumide-komplekt-buroohoo-3201750.html?nr=2890&search_key=1b2ff93b4c106be789df17413ef31bc9
2000,9999,Tartumaa, Tartu, Kandiküla,https://www.kv.ee/kandi-arendus-koosneb-tartu-linnas-ilmatsalu-ringi-3148916.html?nr=2891&search_key=1b2ff93b4c106be789df17413ef31bc9
,500,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/tallinna-aripindade-lipulaeval-pakkuda-uurile-erin-3194878.html?nr=2892&search_key=1b2ff93b4c106be789df17413ef31bc9
443,3079,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/uus-stockoffice-lasnamaeluurile-anda-stockoffice-t-3199285.html?nr=2893&search_key=1b2ff93b4c106be789df17413ef31bc9
18,130,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/harjumaa-tallinn-lasnamae-suursojamae-kogupind-18-3004732.html?nr=2894&search_key=1b2ff93b4c106be789df17413ef31bc9
36,552,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anda-uurile-esinduslikud-burood-2018-aastal-valmin-3179265.html?nr=2895&search_key=1b2ff93b4c106be789df17413ef31bc9
180,390,Ida-Virumaa, Jõhvi vald, Jõhvi linn,https://www.kv.ee/2005-aastal-rekonstrueeritud-2korruseline-tootmish-3199074.html?nr=2896&search_key=1b2ff93b4c106be789df17413ef31bc9
460,4140,Harjumaa, Viimsi vald, Haabneeme,https://www.kv.ee/viimsi-keskus-avati-2015-aasta-augustis-ja-seal-te-3191815.html?nr=2897&search_key=1b2ff93b4c106be789df17413ef31bc9
146,1462,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-buroo-maestro-majasburoo-nurgapind-vaa-3120101.html?nr=2898&search_key=1b2ff93b4c106be789df17413ef31bc9
150,1050,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-hea-asukohaga-aripinnad-tondi-arikesku-3021721.html?nr=2899&search_key=1b2ff93b4c106be789df17413ef31bc9
45,338,Harjumaa, Tallinn, Pirita,https://www.kv.ee/uuripind-asub-kaasaegses-kaubanduskeskuses-miidura-3008978.html?nr=2900&search_key=1b2ff93b4c106be789df17413ef31bc9
100,1708,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-ariruumid-2019-aasta-sugisel-valmivas-3178427.html?nr=2901&search_key=98cd4be34cc84f119f73ecd5abfb8038
117,819,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/uurile-anda-uks-osa-spordiklubist-mis-koosneb-eesr-3188000.html?nr=2902&search_key=98cd4be34cc84f119f73ecd5abfb8038
19,285,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/uuripind-tartu-kesklinnas-uurile-on-anda-19-m2-suu-3182694.html?nr=2903&search_key=98cd4be34cc84f119f73ecd5abfb8038
496,2232,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/uurile-anda-laopind-mooblimajas-496m2-laadimisvoim-3190399.html?nr=2904&search_key=98cd4be34cc84f119f73ecd5abfb8038
17,1109,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-stiilne-ja-hubane-17-4-m2-pind-tallinn-3198508.html?nr=2905&search_key=98cd4be34cc84f119f73ecd5abfb8038
271,2168,Viljandimaa, Viljandi,,https://www.kv.ee/uurila-anda-vaga-korralikud-avarad-ja-valguskullas-3152308.html?nr=2906&search_key=98cd4be34cc84f119f73ecd5abfb8038
594,3267,Harjumaa, Tallinn, Haabersti,https://www.kv.ee/uurile-anda-kaubandusteeninduspind-ehitajate-tee-1-3197028.html?nr=2907&search_key=98cd4be34cc84f119f73ecd5abfb8038
511,1635,Harjumaa, Keila,,https://www.kv.ee/uurile-anda-buroo-tootmispind-keilas-ruumid-asuvad-2100129.html?nr=2908&search_key=98cd4be34cc84f119f73ecd5abfb8038
350,200,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uurile-anda-laoplats-3022029.html?nr=2909&search_key=98cd4be34cc84f119f73ecd5abfb8038
100,300,Harjumaa, Lääne-Harju vald, Rummu,https://www.kv.ee/uurile-anda-ruumid-arihoones-rummu-alevikus-harjum-2999800.html?nr=2910&search_key=98cd4be34cc84f119f73ecd5abfb8038
219,1533,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/parnu-mnt-vahetus-laheduses-asuva-arihoone-2-korru-3047413.html?nr=2911&search_key=98cd4be34cc84f119f73ecd5abfb8038
64,800,Harjumaa, Tallinn, Vanalinn,https://www.kv.ee/anname-uurile-buroopinna-esinduslikus-hoones-buroo-3137939.html?nr=2912&search_key=98cd4be34cc84f119f73ecd5abfb8038
631,8203,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/2020-aasta-sugisel-valmib-veerenni-40a-kinnistul-u-3185758.html?nr=2913&search_key=98cd4be34cc84f119f73ecd5abfb8038
304,2739,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/sudalinna-arikvartalis-valguskullane-buroo-hinnas-3089578.html?nr=2914&search_key=98cd4be34cc84f119f73ecd5abfb8038
100,1407,Harjumaa, Tallinn, Kadriorg,https://www.kv.ee/kadrioru-plaza-on-valmis-aripinnal-on-korged-laed-3201665.html?nr=2915&search_key=98cd4be34cc84f119f73ecd5abfb8038
75,1917,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-75-5-m-suurune-buroopind-tonismae-prem-3190951.html?nr=2916&search_key=98cd4be34cc84f119f73ecd5abfb8038
20,220,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/aripinnd-asub-hoone-esimesel-korrusel-sobilik-nii-3190576.html?nr=2917&search_key=98cd4be34cc84f119f73ecd5abfb8038
271,1087,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/aripind-asub-0korrusel-sobib-erinevate-tegevusalad-3123733.html?nr=2918&search_key=98cd4be34cc84f119f73ecd5abfb8038
214,2144,Harjumaa, Tallinn, Haabersti,https://www.kv.ee/kaasaegne-ja-energiasaastlik-buroohoone-haabersti-3116105.html?nr=2919&search_key=98cd4be34cc84f119f73ecd5abfb8038
30,100,Jõgevamaa, Põltsamaa vald, Põltsamaa linn,https://www.kv.ee/anda-uurile-poltsamaa-kesklinna-piirkonnas-asuva-k-3136129.html?nr=2920&search_key=98cd4be34cc84f119f73ecd5abfb8038
180,720,Tartumaa, Tartu, Tähtvere,https://www.kv.ee/anda-uurile-laopind-palsa-tee-2-laohoones-saku-maj-3193871.html?nr=2921&search_key=98cd4be34cc84f119f73ecd5abfb8038
125,564,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/mustamae-tee-laheduses-tapsemalt-mehhaanika-tn-aar-3177774.html?nr=2922&search_key=98cd4be34cc84f119f73ecd5abfb8038
72,1419,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-modernne-buroopind-9-korrusel-esindusl-3178777.html?nr=2923&search_key=98cd4be34cc84f119f73ecd5abfb8038
48,514,Harjumaa, Rae vald, Peetri,https://www.kv.ee/uurile-anda-2019-detsembris-moigu-tehnopargis-valm-3182386.html?nr=2924&search_key=98cd4be34cc84f119f73ecd5abfb8038
,11,Raplamaa, Rapla vald, Rapla linn,https://www.kv.ee/rapla-linna-keskuses-anda-rendile-erinevate-suurus-3086653.html?nr=2925&search_key=98cd4be34cc84f119f73ecd5abfb8038
1255,16943,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/tornimae-arikeskus-on-tanu-oma-ajatule-disainile-v-3095651.html?nr=2926&search_key=98cd4be34cc84f119f73ecd5abfb8038
36,440,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-kahe-toaline-buroopind-suurusega-36-6-3191680.html?nr=2927&search_key=98cd4be34cc84f119f73ecd5abfb8038
33,340,Pärnumaa, Pärnu, Pärnu linn,https://www.kv.ee/uus-korterelamu-avatud-kook-duss-parkimine-kinnis-3182177.html?nr=2928&search_key=98cd4be34cc84f119f73ecd5abfb8038
100,1500,Harjumaa, Tallinn, Kesklinna,https://www.kv.ee/ruum-sobib-kasutamiseks-nii-eluruumina-kui-ka-mitm-2842627.html?nr=2929&search_key=98cd4be34cc84f119f73ecd5abfb8038
14,911,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/linna-sudames-pakkumisel-kaasaegse-sisseseade-ja-t-3187130.html?nr=2930&search_key=98cd4be34cc84f119f73ecd5abfb8038
64,189,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/harjumaa-tallinn-nomme-hiiu-salve-kogupind-64-6-m-2986572.html?nr=2931&search_key=98cd4be34cc84f119f73ecd5abfb8038
600,3780,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uurile-anda-kaubanduspind-decora-kaupluses-mustama-3197841.html?nr=2932&search_key=98cd4be34cc84f119f73ecd5abfb8038
53,399,Harjumaa, Rae vald, Peetri,https://www.kv.ee/uurile-anda-2019-detsembris-moigu-tehnopargis-valm-3143290.html?nr=2933&search_key=98cd4be34cc84f119f73ecd5abfb8038
122,610,Ida-Virumaa, Jõhvi vald, Jõhvi linn,https://www.kv.ee/uurimiseks-hea-asukohaga-aripind-esimesel-korrusel-3188274.html?nr=2934&search_key=98cd4be34cc84f119f73ecd5abfb8038
46,276,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/anname-uurile-buroopinna-forelli-tnl-sisehoovis-as-3195950.html?nr=2935&search_key=98cd4be34cc84f119f73ecd5abfb8038
25,313,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anda-uurile-vaga-hea-asukohaga-aripind-ruum-sobib-3177760.html?nr=2936&search_key=98cd4be34cc84f119f73ecd5abfb8038
910,5005,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/uus-stockoffice-lasnamaeluurile-anda-stockoffice-t-3199287.html?nr=2937&search_key=98cd4be34cc84f119f73ecd5abfb8038
1441,19367,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/2020-aasta-mais-valmib-ulemiste-citys-uus-ari-ja-e-3192485.html?nr=2938&search_key=98cd4be34cc84f119f73ecd5abfb8038
33,500,Harjumaa, Tallinn, Kadriorg,https://www.kv.ee/uurile-on-pakkuda-aripinna-ruumid-luksuslikus-3kor-3159380.html?nr=2939&search_key=98cd4be34cc84f119f73ecd5abfb8038
500,1500,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/valja-uurida-erineva-suuruse-ja-otstarbega-ruumid-3006743.html?nr=2940&search_key=98cd4be34cc84f119f73ecd5abfb8038
38,209,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/vaga-heas-seisukorras-burooruum-suurusega-38-m2-so-3188014.html?nr=2941&search_key=98cd4be34cc84f119f73ecd5abfb8038
300,1150,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/rentida-kontoripind-fahle-maja-buroos-tegemist-on-3133910.html?nr=2942&search_key=98cd4be34cc84f119f73ecd5abfb8038
223,1115,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/anname-uurile-erineva-suurusega-lao-ja-tootmispinn-3137926.html?nr=2943&search_key=98cd4be34cc84f119f73ecd5abfb8038
130,450,Viljandimaa, Viljandi,,https://www.kv.ee/kaks-kontoriruumi-ja-wc-kokku-30-m2-ja-saal-100-m2-2432300.html?nr=2944&search_key=98cd4be34cc84f119f73ecd5abfb8038
4520,22600,Harjumaa, Rae vald, Lehmja,https://www.kv.ee/anname-uurile-hea-asukohaga-tootmishoone-rae-valla-3186642.html?nr=2945&search_key=98cd4be34cc84f119f73ecd5abfb8038
18,169,Pärnumaa, Pärnu, Mai,https://www.kv.ee/sillakeskus-on-uus-kaasaegne-arilinnak-mis-on-kerg-3113150.html?nr=2946&search_key=98cd4be34cc84f119f73ecd5abfb8038
196,980,Järvamaa, Paide, Paide linn,https://www.kv.ee/2020-aasta-lopus-valmib-paide-linnas-aadressil-pra-3196690.html?nr=2947&search_key=98cd4be34cc84f119f73ecd5abfb8038
300,600,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/rendile-anda-i-korruse-tootmispindladu-kesklinna-l-3184680.html?nr=2948&search_key=98cd4be34cc84f119f73ecd5abfb8038
160,1124,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/anda-uurile-peterburi-tee-34-hoonete-kompleksis-to-3190235.html?nr=2949&search_key=98cd4be34cc84f119f73ecd5abfb8038
,178,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-laias-valikus-burooruume-metro-plaza-a-2882828.html?nr=2950&search_key=98cd4be34cc84f119f73ecd5abfb8038
18,126,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/alates-01-12-anda-uurile-aripind-susi-burookeskuse-3149449.html?nr=2951&search_key=98cd4be34cc84f119f73ecd5abfb8038
222,1114,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uurile-anda-kaasaegne-ning-esinduslik-aripind-must-3148458.html?nr=2952&search_key=98cd4be34cc84f119f73ecd5abfb8038
54,299,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/uurile-anda-buroopind-laki-16-majas-buroo-asub-4-k-3154956.html?nr=2953&search_key=98cd4be34cc84f119f73ecd5abfb8038
15,150,Ida-Virumaa, Jõhvi vald, Jõhvi linn,https://www.kv.ee/rendile-anda-pangahoone-2-korruse-ruumid-suurusega-3102846.html?nr=2954&search_key=98cd4be34cc84f119f73ecd5abfb8038
184,2398,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-184-6-m2-suurune-pind-sikupilli-kauban-3197386.html?nr=2955&search_key=98cd4be34cc84f119f73ecd5abfb8038
60,200,Ida-Virumaa, Kohtla-Järve, Ahtme,https://www.kv.ee/rendile-anda-kaks-erinevat-pinda-hoone-1-ja-2-korr-2994975.html?nr=2956&search_key=98cd4be34cc84f119f73ecd5abfb8038
64,839,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/puhade-ajal-kingime-sulle-voimaluse-soetada-kodu-k-3163759.html?nr=2957&search_key=98cd4be34cc84f119f73ecd5abfb8038
312,499,Ida-Virumaa, Kohtla-Järve, Järve,https://www.kv.ee/hoone-on-sobilik-kaubanduseks-tootmiseks-ladustami-3027416.html?nr=2958&search_key=98cd4be34cc84f119f73ecd5abfb8038
1500,3000,Harjumaa, Lääne-Harju vald, Paldiski linn,https://www.kv.ee/rendile-anda-pikaajaliselt-harjumaal-paldiski-linn-2994092.html?nr=2959&search_key=98cd4be34cc84f119f73ecd5abfb8038
52,365,Pärnumaa, Pärnu, Kesklinn,https://www.kv.ee/kaasaegne-aripind-aida-tn-5-parnu-linna-sudames-po-3141735.html?nr=2960&search_key=98cd4be34cc84f119f73ecd5abfb8038
296,1170,Pärnumaa, Pärnu, Papsaare,https://www.kv.ee/tootmislaoruumid-parnu-linna-piiril-mauri-tehnokul-3125935.html?nr=2961&search_key=98cd4be34cc84f119f73ecd5abfb8038
414,4500,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/uurile-anda-piljardisaal-lasnamae-alguses-vaga-hea-2350370.html?nr=2962&search_key=98cd4be34cc84f119f73ecd5abfb8038
84,675,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-lisandub-kaibemaks-pluss-kommunaalkulud-3182202.html?nr=2963&search_key=98cd4be34cc84f119f73ecd5abfb8038
31,620,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/uurile-anda-marienthali-keskuses-peatselt-vabaneb-3043550.html?nr=2964&search_key=98cd4be34cc84f119f73ecd5abfb8038
10,100,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/uurida-varskelt-valminud-kuttega-laopind-tallinnas-3041249.html?nr=2965&search_key=98cd4be34cc84f119f73ecd5abfb8038
3300,8250,Harjumaa, Jõelähtme vald, Haljava,https://www.kv.ee/uurile-anda-tootmishoone-haljava-kulas-joelahtme-v-3178396.html?nr=2966&search_key=98cd4be34cc84f119f73ecd5abfb8038
613,3540,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/antakse-uurile-tootmishoone-kulinaaria-ja-pagarito-3181624.html?nr=2967&search_key=98cd4be34cc84f119f73ecd5abfb8038
115,665,Pärnumaa, Pärnu, Pärnu linn,https://www.kv.ee/anda-uurile-aripind-hoone-i-korruse-osa-b-parnu-va-3141645.html?nr=2968&search_key=98cd4be34cc84f119f73ecd5abfb8038
320,6720,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-i-korruse-aripind-akendega-mere-puiest-3160511.html?nr=2969&search_key=98cd4be34cc84f119f73ecd5abfb8038
20,180,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/uurile-anda-20-m-suurune-burooruum-peatselt-avatav-3092132.html?nr=2970&search_key=98cd4be34cc84f119f73ecd5abfb8038
2382,30966,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-burood-suuruses-250-10-000-m-kaasaegse-3186790.html?nr=2971&search_key=98cd4be34cc84f119f73ecd5abfb8038
960,5184,Harjumaa, Saue vald, Hüüru,https://www.kv.ee/uurile-anda-2020-aasta-suvel-valmivas-aklassi-lao-3171473.html?nr=2972&search_key=98cd4be34cc84f119f73ecd5abfb8038
390,5079,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anname-uurile-390-7-m-buroopinna-2020-a-sugisel-va-3166345.html?nr=2973&search_key=98cd4be34cc84f119f73ecd5abfb8038
